"[0.12457397673279047,0.12599560245871544,0.08760824054479599,-0.06423618015833199,0.138598021119833,-0.08703854866325855,-0.054240668192505836,-0.1965547278523445,0.06029386864975095,-0.07942876406013966,-0.04758428782224655,-0.08214493091509212,0.11492065829224885,0.1411568447947502,-0.06955549539998174,-0.10880907019600272,-0.09449496399611235,-0.2842747503891587,-0.0386008252389729,0.18683925364166498,-0.024901140481233597,0.03631045110523701,-0.12428107112646103,0.0740949532482773,-0.1386696919798851,-0.06773111969232559,-0.13162382505834103,0.14607504196465015,-0.04483320191502571,0.23110000416636467,-0.12412679917179048,0.08868120308034122,0.15866781398653984,0.1082081301137805,-0.07351386407390237,0.09230102505534887,-0.05385098047554493,-0.2580217602662742,0.06261740997433662,-0.09190211398527026,-0.0426502488553524,-0.04770705010741949,0.23749659955501556,0.03065350349061191,-0.0057105692103505135,0.10793655412271619,-0.13666808558627963,0.06828870723256841,-0.06702624447643757,-0.17334900237619877,0.01455146074295044,0.16180571913719177,9.336040820926428E-4,0.051683880388736725,-0.13916530553251505,-0.03942158445715904,0.0721791610121727,-0.053156910464167595,-0.17415662296116352,0.07198329828679562,0.07298555597662926,0.2598867528140545,-0.06111799133941531,-0.0392725698184222,0.11350116669200361,-0.029969511786475778,0.11411784030497074,0.12878754711709917,-0.1078597082523629,0.12842664128402248,0.0998768750578165,0.045423814095556736,-0.11643736995756626,-0.05733167752623558,0.14874563924968243,0.11320659890770912,-0.13317331962753087,-0.20425514318048954,0.11933341866824776,-0.02204116340726614,0.05711604509269819,-0.21311636082828045,-0.08215668448247015,-0.12422825954854488,-0.11152944155037403,0.2737990231253207,0.06828973680967465,0.11073353607207537,0.0015497627027798444,-0.1385982781648636,-0.1461660098284483,-0.1115509383380413,-0.006151773035526276,0.12311889044940472,0.18440627120435238,-0.1278101671487093,0.08301191218197346,-0.18659591302275658,0.04757256619632244,-0.20682618767023087]",2
"[0.15238037570379676,0.04751315657049418,-0.029188789054751398,-0.021065824106335642,0.1093729718355462,-0.09259698241949083,0.05713247321546078,-0.14027431830763817,0.04287198507227004,0.009345711767673492,0.012347732856869699,-0.09254994029179216,0.1927445475012064,0.10087322071194649,0.02564843073487282,-0.008925666660070419,-0.10023182593286038,0.003707071812823415,-0.09948614425957203,0.051804827898740774,0.029808029718697074,-0.06298229284584522,-0.01224522888660431,-0.02413208857178688,-0.05398563221096993,-0.16780821010470393,-0.21821893975138665,0.010005182772874833,0.07307432442903519,0.08434427101165057,-0.01572683956474066,0.009703338891267777,0.2641724020242691,-0.09646458271890879,0.057696077611763034,0.0671677216887474,0.0476895543280989,0.0329571582376957,0.14590922854840757,-0.05432190448045731,-0.12863894812762738,0.0015666985884308815,0.01818147487938404,0.04810305871069431,-0.006141339242458344,0.06442673755809665,-0.07567640244960785,0.019785031955689193,-0.07152130901813507,-0.16405029306188226,0.09151933044195176,0.10523972231894732,0.06808190606534481,-0.040763331577181816,0.01256568618118763,-0.07132591847330332,-0.15173818031325936,0.06363770661409944,0.006103947386145592,0.049002356454730035,0.012257625162601472,0.15130804423242808,0.04895786480046809,-0.14579585939645767,0.0467290535569191,-0.02077244855463505,0.033578763157129286,0.030701910867355766,-0.13397216461598874,0.09000176377594471,-0.10342235583811998,0.14020689819008111,-0.07466764226555825,-0.03130833655595779,0.024934064690023662,0.16852274909615517,-0.12694088220596314,-0.07286460548639298,-0.10861240513622761,-0.12660377994179725,0.011568216234445573,-0.1379960410296917,0.02983891535550356,-0.11266636922955514,0.15029105804860593,-0.05964039992541075,0.006922539602965117,0.058789511863142255,-0.18985367156565192,-0.06637543961405755,-0.015315353125333787,-0.09343094034120442,-0.022055322071537375,0.02363233417272568,-0.03032379448413849,0.01245163008570671,-0.023152933642268184,-0.10343992561101914,-0.041953868046402935,-0.055161631852388385]",2
"[0.04925063412104334,-0.05771529993840626,-0.09469983939613615,-0.04794416789497648,-0.07626597716339996,-0.13345318394047873,0.18095451167651583,-0.06320913455315998,0.07432405464351177,0.05730974727443286,0.02106140979698726,-0.07289359000112329,-0.027198054162519317,0.007760496011802128,-0.0935426035097667,-0.0793947409838438,-0.014241996088198252,-0.02465102182967322,-0.0361557589577777,0.06674128318471567,0.16423688775726727,0.14584809435265403,-0.035713103333754194,-0.12452263185488326,-0.026529690350538915,-0.07955945283174515,-0.05466549949986594,0.01735007869345801,-0.05219259272728647,0.08322229874985558,-0.01692357037349471,-0.01143967213907412,0.07684685063681432,0.04672297303165708,0.04158792378646987,-0.007636266095297677,-0.07122871279716492,-0.07848958089016378,-0.03158356395683118,-0.04678473528474569,0.00814372833286013,0.05642901733517647,0.07600806706718036,0.03762570715376309,-0.09766354092529841,-0.025601071471880586,0.01859111219112362,0.04500113534075873,-0.08785362062709672,-0.0506024666662727,-0.07715567839997155,0.04238672235182353,0.06497261141027723,0.004203573667577335,0.03724326512643269,0.02483355573245457,-0.06637095832931143,-0.01840116243277277,0.0900141873529979,-0.11139369807538708,0.06731307998831783,0.1730273546917098,-0.06785242472376142,-0.06108657084405422,0.02147926656263215,-0.002775510773062706,0.026888568553009203,0.04847850437675203,-0.027589270046779087,0.11846986093691417,-0.05004865037543433,0.15176836773753166,-0.0717285828930991,-0.011579700878688266,0.1302087005377481,0.06574417411216667,-0.11228331071989876,-0.021428365260362625,-0.13809867362890924,0.02069672250321933,0.01765674565519605,-0.03338652223880802,-0.019033390496458327,-0.07817311006199036,0.06052811709897858,0.11187731155327388,-0.07250247576407023,-0.04633438214659691,-0.06879849006821002,-0.04738934936800173,-0.057091825774737766,-0.03141319113118308,0.08246278656380517,0.1061722906306386,0.06490372680127621,0.03876237464802606,0.018383322666133087,-0.04183170731578554,-0.001382822370422738,0.017049973564488546]",2
"[-0.04453492702709304,-0.03582429213242398,0.07304139352507061,-0.013820656057861116,-0.15471226349473,-0.10253819913810325,0.11295374731222788,-0.1348715088226729,-0.05511153965360588,-0.0037574759787983364,0.10937334555718634,-0.024444184576471645,0.004937312850314709,-0.09465591112772623,-0.05562463651100794,0.004977879010968738,-0.05210666275686687,0.002635417713059319,-0.055355081282969974,0.0077346187705794964,0.32245640953381854,0.05795487792541583,-0.12306577453596723,-0.03246802091598511,-0.060195843559793294,-0.05220537229130665,-0.06860962592893176,-0.05311482855015331,0.04673630361341768,-0.16828975329796472,-0.0033970587990350192,0.0368046003083388,0.13768390773071182,-0.0592267223012944,-0.056697432313942246,-0.21499774356683093,-0.13808098797582918,-0.3036108464002609,0.0017174301255080435,0.034088078058428235,0.10119797382503748,-0.17354913138680986,0.09434029501345421,-0.3859987006419235,-0.01918348463045226,-0.017877796199172735,0.005751651168490449,0.012564142958985433,0.06628231290313932,0.02736656316038635,0.11152908247378136,0.17670337814423773,0.12216815683576795,0.22625550296571517,0.054758486415569976,0.14900955992440382,-0.2915850332420733,-0.1832003299302111,0.08948108367621899,0.07292792740433165,0.10959236323833466,0.04182198726468616,0.01091866453902589,0.06968715942154327,-0.008489935141470697,-0.14584895584266633,-0.004737416385776467,0.019376240864706535,0.058381360955536366,0.18478852593236497,-0.015478993455568949,0.1313316664761967,-0.09619437406460443,0.08517567813396454,0.07038170844316483,-0.007999409093625015,-0.041780248284339905,-0.03889473005094462,-0.1472586140864425,0.045660513556665845,0.1492917090118782,0.04434894097761975,-0.04187125464280446,-0.13037976643277538,0.07757507306006219,0.05776604927248424,-0.017940915707084868,-0.07036109910243087,-0.11300833709537983,-0.06299200840294361,-0.01390253421333101,-0.04966776859429147,0.04028247783167494,0.0788680940038628,0.024154246112124786,-0.020237326622009277,0.06619691848754883,0.0413136916855971,-0.07530338731076981,-0.16441609379318026]",2
"[-0.07432403787970543,0.30712737888097763,0.025577205854157604,-0.11780865242083867,-0.17842043191194534,-0.1183049107591311,0.03998652255783478,0.0846848984559377,-0.03825094539206475,-0.11467328139891227,-0.059588969995578125,-0.012563352473080158,0.07458719611167908,0.12481569002072015,-0.03193473598609368,-0.02756616643940409,0.05695449541478107,-0.020428999637564022,-0.001167777304848035,0.07318945539494355,0.09411771595478058,0.00397237103121976,-0.011526317646106083,-0.06971885822713375,-0.14842397533357143,-0.007488804558912912,-0.19755445048213005,0.10337083507329226,-0.038150349011023835,0.10934463143348694,-0.030710989997411765,-0.12259122543036938,0.184558463593324,-0.06626778872062762,0.120836920881023,-0.01284310407936573,-0.020511978305876255,0.019997418004398543,-0.006977305747568607,-0.0484030886242787,-0.0442911833524704,-0.198500440766414,-0.1288667842745781,0.020286822070678074,0.012062716918687025,-0.25435390758017695,0.0768618956208229,-0.15795909287407994,0.03930886027713616,0.01303082580367724,0.07401120407545628,-0.020596655008072652,5.880692042410374E-4,-0.04722449742257595,0.06843110158418615,0.08107460538546243,-0.12333368882536888,0.08510867382089296,0.10462633272012074,-0.0051719509065151215,0.19171940845747787,-0.02423362868527571,-0.0026127404222885766,0.14286114368587732,0.04460669200246532,0.1438547493889928,0.005104687996208668,0.05800060803691546,-0.026099232335885365,-0.05992021070172389,0.05341688171029091,0.10682487053175767,-0.09232292883098125,0.014455295090253154,0.07300606494148572,-0.0937908242146174,-0.185076426093777,-0.02421870439623793,0.13864328215519586,-0.1201051470513145,0.23179969439903894,0.03159506370623906,0.00276606452340881,-0.048590183878938355,0.09679430971542993,0.09029287844896317,0.016539203313489754,0.004365033159653345,0.1866578534245491,0.020816344767808914,-0.20481404072294632,-0.23717469411591688,0.09407473728060722,0.18427369743585587,0.06560529892643292,0.0022290069609880447,-0.04081926650057236,-0.05172103891770045,-0.019411436902980007,-0.01295145849386851]",3
"[0.07996416965033859,0.11318874405696988,0.040934265591204166,-0.021732171124313027,0.06026489892974496,-0.03361633396707475,0.07499499985715374,-0.053846669383347034,0.01289099280256778,-0.01069786085281521,0.09069148451089859,-0.07405976857990026,0.05957705888431519,-0.013805324138957076,-0.023120615864172578,-0.11273639090359211,-0.1250002970919013,0.0012634496670216322,0.07432554333445296,0.08255024658865295,0.09609762625768781,-0.04658891528379172,0.08809562586247921,-0.034316029865294695,0.008958518577856012,0.06318767846096307,-0.009924644225975499,-0.05758288747165352,-0.056303614437638316,0.018416077713482082,0.005724025308154523,0.03235999253229238,0.05488102330127731,-0.05041573860216886,0.02090840635355562,-0.02885739365592599,-0.006864352500997484,-0.02302386797964573,0.06133984262123704,0.010988330584950745,0.0589853882411262,-0.025694652751553804,0.043855211639311165,-0.06026299251243472,-0.005580034921877086,-0.032493225298821926,0.12000680813798681,0.0829255300341174,0.04529580243979581,-0.03268061141716316,0.01865309537970461,0.11481651349458843,-0.08059501135721803,-0.06694210571004078,0.0067541329190135,0.041414911625906825,0.09653775731567293,0.04670289496425539,0.10583852221316192,-0.0022792862728238106,0.016455726348794997,0.14610444568097591,-0.001053544576279819,0.0050210392801091075,0.023868107178714126,0.0334581415518187,-0.06089539360255003,0.038536912528797984,0.0746872453019023,0.02047766384202987,0.08096165023744106,0.13460576080251485,0.016123319743201137,0.07367476774379611,0.02896705610328354,-0.01872609747806564,-0.011813251068815589,-0.08595081698149443,0.0029394308803603053,0.02386105665937066,0.01628472187439911,-0.04561505967285484,0.037676518095395295,0.00242377893300727,0.05575171089731157,-0.06896953494288027,-0.08894892898388207,0.007159929256886244,0.05275586649077013,0.10729879792779684,0.0760733128990978,0.0389736847137101,-0.1152659603394568,-0.005829838570207357,0.006765136960893869,0.028116297558881342,0.14164564898237586,-0.11504218325717375,0.06541263253893703,0.113875781185925]",4
"[0.013487855737496699,0.07258385007402726,0.0017087321861514022,-0.001237505315137761,-0.03595659928396344,-0.06779238804509596,0.10547242323601884,-0.05051924580974238,0.03579784124823553,0.003301379291640062,-0.003012868309659617,0.07180508771645171,0.058736782254917276,0.1266929130236219,-0.0046376728319696015,-0.09757375421135553,-0.05851621429402647,0.011632303008809686,0.011933438380115798,0.09043711638410708,0.06208378138918695,0.02430598357958453,0.04672974906861782,0.04637130602662052,0.03639778905614678,0.00865696689912251,-0.03017177732129182,-0.06085040520078369,-0.02766293327191046,0.05915630828323108,-0.002588107483461499,0.06157928911436881,0.040136472721185,-0.03502864159444081,-0.011349596149687256,-0.00441221846267581,0.014716114117098705,-0.10943008941831067,-0.01379047567024827,0.0024945602885314395,0.07211712006080363,0.018582679081841236,0.09479853317939808,-0.0756992301903665,-0.0865751224170838,6.852626268352781E-4,0.09423583945525543,-7.289302136216844E-5,0.02162046078592539,-0.09744656498410871,0.027562936318905225,0.10824810899794102,0.010687899509710925,-0.023802771366068294,0.02840043291715639,-0.02571322615923626,-0.009157245579574789,-0.057414270754504414,0.14424135101892585,-0.03218168416892045,-0.03021264021351401,0.14135140473289148,-0.06757329238046493,0.046411642006465366,0.010031645086460879,0.050918333407025784,0.04405863852506237,0.0457418568299285,0.05963483156769403,0.003743479980455179,-0.005513537675142288,0.08234380950619068,-0.09640146599018147,0.007814897457137704,-0.013114647623816771,0.030129924682634215,-0.10208447650074959,-0.018915628482188498,0.05387008828776223,0.004835937238697494,0.06203296748572029,-0.001761082892439195,0.07501671849084751,-0.08937133752208734,0.0856976889606033,-0.004584420206291334,-0.03911263954692653,0.03544040363548057,0.08718432219965117,0.025502322424602295,0.02474344247769165,0.0045833888995860305,-0.03686702943273953,0.005521750476743493,0.017867067895297493,0.0511713581425803,0.05106949739690338,-0.06704930302553942,-0.0585721639134655,0.020392432077122585]",1
"[-0.028015682101249696,0.10321931736543775,-0.02557148188352585,0.11175725907087326,-0.06020215600728989,-0.18042314909398557,0.07871504426002503,-0.1760214313864708,0.09234659969806672,-0.13652097880840303,0.03853249847888947,0.13123930394649505,0.010177481546998025,0.07367606023326516,-0.014382044970989228,-0.05474214907735586,-0.027029332146048548,0.0995370114222169,-0.10934148952364922,0.20057934671640398,0.0667175367474556,-0.14239802360534667,-0.09761782251298429,-0.08170361295342446,0.10601096078753472,0.045483498275280004,-0.08628060072660447,-0.018488947302103043,-0.01935392930172384,-0.027855751477181914,-0.030467869341373445,0.06215590611100197,0.030013094842433932,0.018872262537479402,0.050383193755988036,0.04382101409137249,0.05845392793416977,-0.054031819105148315,0.1778885953128338,-0.0037164175882935524,-0.008668301906436682,0.014022327587008478,0.04845261573791504,-0.046748324483633044,-0.0834663137793541,-0.1513592641800642,-0.026813058555126192,0.059029686450958255,0.015212800726294518,0.015772897191345694,0.19164488166570665,0.07559534944593907,0.09704380966722966,-0.018752646446228028,0.04204192538745702,0.026979826390743256,-0.09368246607482433,-0.06844270974397659,-3.094896674156189E-4,0.13005237877368928,-0.014851959049701692,0.16980747878551483,-0.07062847763299943,-0.0395465862005949,-0.0043817397207021715,0.016539847105741502,0.011108083277940752,0.028483368456363678,-0.08641385436058045,0.034384538233280186,-0.02713477369397879,0.053674245625734335,9.551778435707093E-4,0.17214560806751253,0.009499087929725647,0.08003781735897064,-0.0708591639995575,-0.08834660444408655,-0.10599219650030137,-0.011297836899757385,0.15186868458986283,-0.1115036778151989,-0.10565405339002609,0.03359607011079788,0.08731037080287934,-0.050039470195770264,-0.03593587838113308,0.02813524128869176,0.1095506951212883,-0.07645103037357331,-0.1560467004776001,-0.0032716095447540283,0.03508146427411703,0.0053098201751708984,-0.1786270797252655,0.023985621612519027,0.14096605964004993,-0.047739399969577795,-0.09482690393924714,-0.13117520809173586]",1
"[-0.023504178203769367,0.08921058035709642,-0.02514244480566545,-0.017080175690352917,-0.014174948023124174,-0.05915120921351693,0.07273748593235559,-0.015538444742560387,0.13542614606293765,0.026536615734750576,0.08353061059659178,-0.020361419767141342,0.01626395315609195,0.05332856642251665,-0.042343918149444194,0.027393985878337513,-0.018996619365432045,0.14221441694958645,-0.09820607135241682,0.05405599877915599,0.06285188570671546,0.06830657696859403,0.0959744043648243,-0.022867177697745236,-0.0503132773923095,-0.047349936424077234,-0.11222718080336398,0.054147334600036796,0.07164381376721643,0.09250379861755804,0.02267748456109654,-0.0560600252144716,0.1917049109258435,-0.13832248975946146,-0.002643306570296938,-0.047270225530320946,-0.07510251420634714,-8.678462525660342E-4,0.024278354831039906,-0.016141486184840854,0.04853671094910665,-0.06846620413390073,0.07928335369003683,-0.11809698001227596,-0.122405313632705,0.0013954550959169865,0.12165725053372708,-0.01858881674706936,-0.03700633330101317,0.016401441259817642,0.0852813676676967,0.12558120048858903,0.04913317113691433,-0.015610555186867714,-0.029945398765531456,0.07788420570167628,-0.08812792439394715,-0.044715963304042816,0.183774587105621,0.033745319190943104,0.013684290164912289,0.0037035538222302093,-0.0468046248213134,-0.009846755388108168,0.048489288998429074,-0.04219764513386921,-0.010117488489909605,0.00424987818537788,-0.010250825011594729,-0.01921698594973846,0.08912071619521487,0.04531579913402146,-0.15052408005364917,-0.04388369094919075,0.05193344554440542,-0.021107120947404343,0.028183887966654518,-0.0402914237823676,0.020367975600741127,0.04436689581383359,0.13886729915711013,-0.05001110185615041,-0.004967251157557423,-0.01896569183604284,0.1158031023700129,0.07235046594657682,0.03401306931945411,-0.01942348217760975,0.028508362751877445,-0.0458561662923206,-0.12432819261977619,-0.039792564274235206,0.04101901399818334,0.006870216182009741,0.044300965456800026,0.04952128161676228,0.052808396856893196,-0.12868743660775098,-0.09370584227144718,0.020293057134205646]",0
"[0.20854880956176203,-0.01870022324146703,0.04884080053307116,-0.02545282617211342,-0.06505818400182761,-0.13332105018889706,-0.047926941129844636,-0.017010323721478926,0.013565243512857705,-0.030729846330359578,0.013664482132298872,-0.002330285220523365,0.0137305753887631,0.024901514916564338,-0.0899499790975824,-0.06284864619374275,-0.09951542195631191,0.1367892851558281,0.002346580382436514,0.05648095838841982,0.13940818019909784,-0.04219684359850362,0.13101494259899482,-0.021414444432593882,-0.03641642059665173,-0.03060873842332512,0.012753032613545656,0.05973791389260441,-0.0731852354365401,-0.035489862679241924,-0.1601869217120111,0.11516783229672001,0.03378166491165757,-0.06770484620938078,-0.06240827473811805,-0.05726645645336248,0.06794415807235055,-0.07178413774818182,0.02749942449736409,0.009252267082047183,0.05441280029481277,-0.008509824430802837,0.04481387269333936,-0.0719513864532928,0.01524692348903045,-0.12647336930967867,0.030975156230852008,-0.12061158171127317,-0.05583218403626233,-0.0856524077244103,0.16440136779056047,-9.821684216149151E-4,0.12399633585300762,-0.1618620126901078,-0.0024933366948971525,-0.1083723644114798,-2.9391294810920954E-4,-0.11455851957725827,0.10881778459588531,0.08693984115961939,-0.06545615755021572,-0.03671204997226596,-0.04658169543836266,0.05948595330119133,-0.06851089725387283,-0.035167783382348716,0.009682417883595917,5.313274159561843E-4,0.1456948033592198,-0.055461659678258,0.021903630171436816,0.033146153087727726,-0.027153072340297513,-0.0880095045431517,-0.012616775627975585,0.10896412836154923,-0.03554451366653666,-0.041030982038137154,-0.005317113595083356,0.02925647059601033,-0.055731688073137775,-0.0751789760106476,-0.01209154853131622,0.057359583108336665,0.08958989602979273,0.02330337473540567,0.06022093076899182,0.00592452803539345,-0.017698707117233425,-0.051474606269039214,0.10330795939080417,-0.01716997378389351,-0.029433910036459565,0.1445517799584195,0.008250742917880416,0.06907470233272761,0.11511929994230741,-0.07156587042845786,-0.06784940470242873,-0.007839310390409082]",4
"[-0.021209513768553734,0.11904716026037931,-0.015682537108659744,0.15047589875757694,-0.20611014706082642,0.04077813867479563,0.02683267300017178,-0.09469700080808252,-0.05788271361961961,0.039011019631288946,-0.0680502753239125,-0.015523010864853859,0.09393621096387506,0.14231204148381948,0.043030848260968924,-0.17184547800570726,-0.03997121821157634,0.09781448845751584,-0.23476993711665273,0.050272404158022255,0.030168380588293076,-0.015412982029374689,-0.03970534959807992,-0.014380728942342103,-0.1287640868104063,0.042423076229169965,-0.07270902884192765,-0.11956885363906622,0.044017937034368515,-0.07551435858476907,-0.12045925576239824,-0.0046780703123658895,-0.011197490617632866,-0.10727836797013879,0.09130197111517191,-0.12160674706683494,-0.05822658212855458,-0.029569086618721485,0.07063540257513523,-0.001897135516628623,-0.16404570592567325,0.1994433158542961,0.09409097582101822,-0.13620975776575506,0.03708502044901252,-0.11728306044824421,0.028250145725905895,-0.19810374960070476,-0.011797336395829916,0.04437174228951335,0.19313340540975332,-0.10291675222106278,0.10320289712399244,-0.07070165820186958,0.03778874460840598,-0.12571695540100336,-0.0787871559150517,-0.01770182541804388,0.12830963334999979,0.01935183093883097,0.11527417739853263,-0.006761330179870129,-0.23224004195071757,0.09443143010139465,-0.18589711003005505,0.10466119123157114,0.1255427822470665,0.2836125586181879,0.2175967413932085,0.0010357015999034047,-0.29195670114131644,-0.09382805833593011,-0.21285297704162076,0.07110890559852123,-0.1283808615989983,0.23079590685665607,-0.15552697610110044,0.12060387199744582,0.16610622708685696,-0.013867212692275643,0.064381372925709,-0.03279347578063607,-0.04037899384275079,-0.14059146388899535,-0.06303751841187477,-0.09186151856556535,0.11471963314397726,-0.06400058849249035,0.08162746648304164,0.05151866702362895,0.026841606595553458,0.189504012465477,-0.11111948033794761,-0.18809637473896146,-0.06044767890125513,0.1904172881040722,-0.20427670748904347,0.0694157334510237,-0.11717141419649124,-0.05678811180405319]",1
"[0.009363000480724233,0.06801073891775948,0.06907166540622711,0.10702970943280628,0.07767190358468463,-0.030157835888011113,0.08244395149605614,0.03098938560911587,0.009962832289082664,-0.06619179142372948,0.09379479501928602,-0.09281349102301256,0.0046271370457751405,-4.065003512161118E-4,-0.07240448107144662,-0.13674619740673474,0.07883172462295208,0.06483179896271654,-0.001256350560912064,0.10890214876937014,0.2551416371549879,0.008575096726417542,-0.019289964011737278,-0.03351882791944912,-0.19153905689849385,-0.09531669212239129,-0.052214717226369035,0.04051575503711189,0.0735450413610254,0.028706932440400124,0.024197777201022418,0.08591677195259502,0.11601406508790595,-0.019131684409720556,-0.04239970565374408,-0.06085002262677465,-0.10892064669834715,-0.09135945620281355,-0.016544234406735216,-0.06847312727144786,0.06716215557285717,-0.09764523431658745,0.03436492609658411,-0.13337259234062263,-0.011426002851554325,-0.0628931331448257,0.09292232245206833,-0.0793032119316714,-0.05178740407739366,0.009219795997653688,0.08656967431306839,0.12754056762371743,0.10474921656506402,0.049934204667806625,0.047547097717012675,-0.023323697171040943,-0.04384286408977849,-0.012784039069499287,0.11635661125183105,-0.030475799343548715,-0.0023801574217421667,-0.020819471616830145,-0.08445611383233752,0.08601569863302366,-0.14849934726953506,-0.07338302555893149,0.08954950368830135,0.09499484619924,0.06649925746023655,0.0630988868485604,-0.04266843093293054,0.042866243847778866,-0.10235488787293434,-0.04293295887431928,0.11024455087525503,-0.003934576475460614,-0.033733173672642024,0.05887117037283522,-0.009529312274285724,0.055961363549743376,0.09425024016361151,0.02670881404940571,-0.08305416841592107,-0.027076900537524904,0.020471910813025063,-0.026300228400421993,0.06645323655435016,-0.004639539601547377,0.012801400784935269,-0.05950541208897318,-0.146305310140763,7.436898137841905E-4,0.14776288611548286,0.08273505845240184,0.052913734157170565,0.00788545235991478,0.09486653336456843,-0.04746985009738377,-0.059259404295257154,0.08723887854388782]",0
"[-0.04400734603404999,0.00787374097853899,0.041894011199474335,-0.06509320437908173,0.038211140781641006,0.0245004054158926,-0.04724348336458206,0.007669679820537567,0.051620952785015106,0.06278148293495178,0.036382045596838,-0.015178422443568707,-0.03758815675973892,0.00406614039093256,0.051410481333732605,-0.0694308653473854,-0.03275660052895546,-0.02578822150826454,0.023917190730571747,-0.006720294244587421,-0.027141394093632698,-0.06298146396875381,0.04335688799619675,0.012603627517819405,0.0321468710899353,-0.0415392629802227,0.062147945165634155,-0.07180647552013397,-0.057909708470106125,-0.016080394387245178,0.030399762094020844,-0.005758955143392086,-0.03721284121274948,0.015987394377589226,0.07434748113155365,0.08414473384618759,0.033665891736745834,0.03046681545674801,0.06747811287641525,0.012042511254549026,5.775305908173323E-5,-0.039792902767658234,-6.259888759814203E-4,4.1951719322241843E-4,-0.06364370137453079,-0.04332749918103218,-0.04062569513916969,0.039719358086586,-6.193644367158413E-6,-3.945285570807755E-4,0.024133039638400078,-0.018247608095407486,0.03291361406445503,-0.05842360109090805,0.002978441771119833,0.009228359907865524,-0.005271162372082472,0.007350783795118332,0.017463402822613716,0.004666835069656372,0.022682057693600655,0.05889430642127991,0.07179421931505203,-0.0035341165494173765,0.088542141020298,-0.02386712096631527,-0.030122991651296616,0.06088467687368393,0.11353029310703278,0.08806335180997849,-0.028491191565990448,0.023404520004987717,0.07972664386034012,0.03245246410369873,-0.046525802463293076,-0.044925447553396225,-0.06800519675016403,0.00620216503739357,-0.003468705341219902,0.048315342515707016,-0.018957393243908882,-0.028316577896475792,0.034403201192617416,-0.002631417941302061,0.0325281135737896,-0.053481798619031906,-0.09621254354715347,0.029519131407141685,0.07245595753192902,0.07700622826814651,-0.0045180972665548325,-0.004284007009118795,-0.015097664669156075,0.08673128485679626,0.040373217314481735,0.021377209573984146,0.0401592031121254,-0.03271271288394928,0.038554929196834564,0.022715212777256966]",1
"[-0.05245556235313416,-0.06554264724254609,0.015677684172987937,0.062347794696688656,-0.03416746016591787,-0.036453841254115105,0.14347870200872423,-0.06099801063537598,-0.041832470521330836,0.020958591252565384,0.09740057215094566,-0.028332812653388828,0.044025541655719286,-0.016534526646137238,0.016562943160533906,-0.02653578427270986,-0.029561495408415794,0.041030834428966045,0.10700090657919646,0.11979775078361854,0.0523123623803258,0.052507225517183544,0.08307038992643356,-0.057156008481979374,-0.12249191305600107,0.005703627085313201,-0.07119994051754475,0.0027655139565467834,0.003562045842409134,0.014055483601987363,0.02343382015824318,-0.06258462369441986,0.0772196151316166,-0.10636212378740312,0.08126385807991028,0.09992803200148047,-0.10583160724490881,-0.15186811536550524,-0.026667566224932673,0.06718831099569798,0.029243801906704905,-0.1851052574813366,-0.0033301427960395814,-0.021294625103473665,0.018246650323271753,-0.09989809542894364,0.13345126430504026,0.1714776523411274,-0.10697524547576905,0.11972034573554993,0.09460833035409451,0.10269109904766083,0.21588642299175265,0.028097027353942396,-0.014484357833862305,-0.07063183188438416,-0.13248952256981283,-0.07931540459394455,0.02846176321618259,-0.00835273191332817,-0.035210485197603704,0.05725245624780655,-0.11760884821414948,-0.07609161324799062,0.1629609502851963,0.028968179970979693,-0.007172686606645585,-0.02306483052670956,0.08641092851758003,0.03909479379653931,-0.004319853708148003,0.23864336609840395,0.05590161941945553,0.0455282773822546,-0.05168090984225274,-0.019476918876171114,0.10037666223943234,0.006878340989351273,-0.1262027934193611,-0.043867080286145214,0.14407619796693324,0.1039566507562995,-0.11789148226380348,0.10336038693785668,0.1736477017402649,0.05067880926071666,-0.19114648252725602,-0.08724278900772334,0.014216830581426622,-0.011664661392569543,-0.009169233404099942,0.13479213416576385,0.021463974565267566,0.012331147864460946,-0.022524207830429077,0.13535525426268577,-0.033442651480436326,-0.04264251552522183,-0.06581825464963913,-0.04990014880895615]",1
